Morshed Ali Khan,0
Dolar Mahmud,47.66,6.66
Fazle Mahmud,0.0
Khaled Mahmud,311.0,275.0,241.0,207.0,167.0,128.0,78.0,74.0,47.0
Mahmudullah,1148.0,1002.0,866.0,764.0,689.0,561.0,479.0,404.0,328.0,260.0,145.0,94.0,36.0
Khaled Mashud,531.0,506.0,458.0,387.0,284.0,233.0,179.0,139.0,107.0,54.0,39.0,27.0
Mohammad Mithun,202.0,140.0,73.0,26.0
Moniruzzaman,0.5
Fahim Muntasir,9.14,1.0
Shahriar Nafees,637.0,608.0,577.0,480.0,407.0,317.0,213.0,75.0
Nazimuddin,236.0,206.0,128.0,81.0
Gholam Nousher,7.0,3.0,3.0
Javed Omar,677.0,597.0,533.0,452.0,384.0,265.0,230.0,145.0,60.0,35.0,18.0
Mushfiqur Rahim,1507.0,1444.0,1225.0,1066.0,999.0,892.0,775.0,575.0,496.0,395.0,294.0,196.0,117.0,37.0,19.0
Anisur Rahman,2.0,2.0
Hafizur Rahman,8.0
Mafizur Rahman,17.66
Mahbubur Rahman,3.0
Mushfiqur Rahman,137.0,88.0,42.0,11.0
Mustafizur Rahman,59.0,43.0,25.0,15.0,9.0
Naimur Rahman,267.0,230.0,182.0,136.0,91.0,50.0,3.0
Sabbir Rahman,426.0,324.0,247.0,181.0,101.0,44.0
Samiur Rahman,2.0
Shaheedur Rahman,31.0
Shamsur Rahman,202.0,96.0
Syed Rasel,57.0,50.0,43.0,36.0,26.0,19.0
Harunur Rashid,0.0
Niamur Rashid,5.0
Abdur Razzak,261.0,259.0,243.0,190.0,184.0,141.0,114.0,103.0,70.0,42.0,21.0,21.0
Zahid Razzak,10.0,6.0
Farhad Reza,134.0,125.0,104.0,78.0,50.0
Subashis Roy,14.0,0
Al Sahariar,250.0,214.0,143.0,75.0,62.0
Mohammad Saifuddin,133.0,89.0,39.0
Rajin Saleh,421.0,401.0,350.0,242.0,153.0,71.0
Mohammad Salim,14.5
Hannan Sarkar,200.0,141.0,65.0
Soumya Sarkar,548.0,399.0,282.0,195.0,147.0,20.0
Jahangir Shah,9.0,9.0,1.0
Mohammad Sharif,52.0,35.0,24.0
Suhrawadi Shuvo,34.0,14.0
Junaid Siddique,402.0,377.0,340.0,234.0,156.0,71.0
Arafat Sunny,30.0,20.0,5.0
Elias Sunny,11.129999999999999,11.129999999999999,7.8
Oronde Bascome,9.57
Dwight Basden,6.0
Glenn Blakeney,36.0
Delyone Borden,58.0,43.0,24.0
Lionel Cann,130.0,109.0,92.0,40.0
James Celestine,13.92,9.5
Fiqre Crockwell,34.0
Chris Douglas,61.0
Hasan Durham,8.75
Chris Foggo,17.0
Treadwell Gibbons,16.5
David Hemp,253.0,151.0,131.0,55.0
Kyle Hodsoll,0.0,0
Delano Hollis
Kevin Hurdle,20.5,9.5
Malachi Jones,30.25,21.5
Stefan Kelly,18.0,18.0,7.0,7.0
Dwayne Leverock,50.0,45.0,25.0,8.0
Chris Lonsdale,4.0
Dean Minors,54.45,33.25
Daniel Morgan,1.0
Saleem Mukuddem,45.120000000000005,30.12
George O'Brien,31.0,20.0,16.0
Steven Outerbridge,134.0,103.0,47.0,23.0
Arthur Pitcher,6.66
Azeem Pitcher,32.0,2.0
Oliver Pitcher,45.0,30.0
Jacobi Robinson,27.0,17.0
Irving Romaine,267.0,246.0,186.0,101.0
Clay Smith,32.74,18.6
McLaren Smith,0
Ryan Steede,41.0,32.0,20.0
Rodney Trott,83.0,73.0,25.0
Janeiro Tucker,103.0,101.0,52.0
Kwame Tucker,17.119999999999997,10.12
Tamauri Tucker,1.0,1.0
Qaiser Ali,93.0,82.0,12.0
Ashish Bagai,641.0,574.0,490.0,399.0,307.0,223.0,86.0,28.0
Harvir Baidwan,106.0,104.0,102.0,81.0,64.0,47.0,33.0
Charles Baksh,0.0
Balaji Rao,58.0,49.0,25.0,22.0
Geoff Barnett,228.0,192.0,143.0,112.0,35.0
Trevin Bastiampillai,101.0,90.0,57.0,49.0
Rustam Bhatti,8.33,0
Umar Bhatti,133.0,101.0,55.0,44.0,22.0
Ian Billcliff,311.0,274.0,236.0,223.0,130.0,71.0
Robert Callender,0.0
Christopher Chappell,12.66
Rizwan Cheema,344.0,289.0,281.0,244.0,183.0,89.0
Khurram Chohan,79.0,65.0,43.0,35.0
Desmond Chumney,105.0,76.0,28.0
Austin Codrington,28.0,23.0,16.0
George Codrington,35.120000000000005,23.62
Anderson Cummins,178.0,169.0,125.0,75.0,34.0,24.0
Damodar Daesrath,59.5,24.0
Manoj David,17.28,17.28
John Davison,310.0,295.0,295.0,254.0,235.0,166.0,111.0
Jawad Dawood,0,0
Nicholas De Groot,7.33
Franklyn Dennis,15.66
Parth Desai,9.0,9.0,5.0,2.0
Sunil Dhaniram,345.0,289.0,197.0,118.0,63.0
Haninder Dhillon,7.0
Nikhil Dutta,0
Sami Faridi
Jeremy Gordon,5.0,1.0,1.0
Tyson Gordon,16.060000000000002,5.4
Ruvindu Gunasekera,311.0,257.0,185.0,132.0,75.0,4.0
Jimmy Hansra,158.0,156.0,132.0,102.0,32.0
Joseph Harris,15.16
Stewart Heaney,10.25
Cornelius Henry,6.0
Calvert Hooper,31.0,4.0
Zahid Hussain,9.0,9.0
Nicholas Ifill,9.0,9.0
Mohammad Iqbal,24.5,16.5
Abdul Jabbar,29.5
Tariq Javed,5.0
Karun Jethi,21.33
Davis Joseph,0
Sandeep Jyoti,198.0,160.0,43.0,33.0,33.0
Kenneth Kamyuka,2.0
Arvind Kandappah,97.0
Eion Katchay,12.66,12.66
Shaheed Keshvani,10.5,10.5
Shahzad Khan,4.0
Nitish Kumar,151.0,125.0,106.0,68.0,38.0
Usman Limbada,113.0,94.0,64.0,64.0,14.0
Ishwar Maraj,19.6
Cecil Marshall,5.0
Bryan Mauricette,6.66
Don Maxwell,55.33,38.33
Asif Mulla,139.0,103.0,88.0,30.0
Mohsin Mulla,1.0
Henry Osinde,66.0,62.0,45.0,41.0,34.0,34.0,32.0,11.0
Ashish Patel,25.0
Hiral Patel,214.0,174.0,158.0,96.0,8.0
Jitendra Patel,1.0
Rayyan Pathan,2.0
Jason Patraj,10.5
Darren Ramsammy,0.0
Raza-ur-Rehman,159.0,71.0,1.0
Abdool Samad,325.0,299.0,269.0,139.0,56.0,12.0
Kevin Sandher,11.66,9.0
Abdur Sattaur,6.66
Glenroy Sealy,24.33
Barry Seebaran,4.0
Aftab Shamshudeen,3.0
Junaid Siddiqui,63.0,58.0,46.0,25.0
Zeeshan Siddiqi,50.0,43.0
Durand Soraine,14.0,8.0,5.0
Martin Stead,5.0
Zubin Surkari,128.0,94.0,45.0,12.0
Hamza Tariq,117.0,46.0,24.0
Sanjayan Thuraisingam,37.0,22.0,13.0
John Valentine,0
John Vaughan,10.0
Steven Welsh,41.0,34.0,2.0
Karl Whatham,18.0
Zameer Zahir,0
Frasat Ali,19.0
Zulfiqar Ali,19.5
Yunus Badat,0.5
Hamish McLeod,2.5
John Nagenda,0
PG Nana,9.0
Donald Pringle,2.5
Mehmood Quaraishy,20.5
Ramesh Sethi,18.0
Harilal Shah,2.0
Jawahir Shah,15.33
Shiraz Sumar,4.0
Samuel Walusimbi,12.66
Chris Adams,43.4,26.4,14.0
Jonathan Agnew,8.0,8.0
Kabir Ali,49.0,48.0,9.0
Moeen Ali,614.0,554.0,504.0,402.0,247.0,119.0
Mark Alleyne,91.0,38.0
Paul Allott,139.0,127.0,101.0,93.0,52.0
Tim Ambrose,20.05,20.05
Dennis Amiss,1116.0,1008.0,805.0,641.0,379.0,221.0,118.0,62.0,62.0,17.0
James Anderson,381.0,377.0,365.0,353.0,336.0,316.0,235.0,207.0,184.0,157.0,144.0,115.0,81.0,65.0,50.0,39.0,27.0,6.0
Zafar Ansari,9.8,0
Jofra Archer,0
Geoff Arnold,158.0,140.0,127.0,82.0,60.0,59.0
Mike Atherton,1489.0,1432.0,1296.0,1188.0,1085.0,967.0,807.0,622.0,478.0,379.0,303.0,198.0,47.0
Bill Athey,356.0,319.0,196.0,54.0,51.0
Ian Austin,16.16,14.5
Rob Bailey,137.0,95.0,52.0,41.0
David Bairstow,128.0,115.0,99.0,59.0
Jonny Bairstow,879.0,751.0,612.0,471.0,304.0,221.0,203.0,136.0,41.0
Jake Ball,46.0,45.0,31.0
Gary Ballance,382.0,348.0,278.0,156.0,0.0
Graham Barlow,40.99,26.66
Kim Barnett,78.2,50.0
Gareth Batty,71.0,68.0,51.0,49.0,49.0,41.0,3.0
Ian Bell,1743.0,1600.0,1433.0,1320.0,1194.0,959.0,821.0,681.0,482.0,356.0,237.0,75.0
Joey Benjamin,0.0,0.0
Mark Benson,25.0
Martin Bicknell,83.0,68.0,54.0,31.0
Sam Billings,283.0,196.0,167.0,115.0,53.0
Ian Blackwell,174.0,160.0,131.0,104.0,82.0
Richard Blakey,26.4,25.0
Ravi Bopara,677.0,644.0,579.0,478.0,396.0,300.0,255.0,112.0,52.0
Scott Borthwick,19.0,15.0
Ian Botham,1457.0,1378.0,1347.0,1301.0,1230.0,1092.0,1007.0,869.0,766.0,558.0,409.0,290.0,153.0,45.0,20.0
Geoffrey Boycott,2050.0,2032.0,1895.0,1767.0,1612.0,1481.0,1290.0,1178.0,1063.0,1016.0,874.0,804.0,676.0,560.0,314.0,230.0,113.0
Mike Brearley,380.0,329.0,269.0,205.0,131.0,40.0
Tim Bresnan,412.0,412.0,365.0,320.0,281.0,191.0,100.0,20.0,20.0
Danny Briggs,0.0,0,0
Chris Broad,540.0,503.0,364.0,248.0,86.0
Stuart Broad,763.0,763.0,725.0,668.0,649.0,603.0,556.0,491.0,433.0,359.0,190.0,129.0,53.0,8.0
Ali Brown,230.0,218.0,159.0,118.0
Dougie Brown,100.0,50.0,39.0,18.0
Alan Butcher,31.0,17.0
Roland Butcher,63.0,52.0
Jos Buttler,801.0,651.0,541.0,476.0,371.0,242.0,121.0,46.0,13.0
Andrew Caddick,244.0,230.0,210.0,161.0,140.0,92.0,84.0,58.0,54.0,25.0
David Capel,209.0,169.0,146.0,98.0
Michael Carberry,140.0,97.0,34.0
Glen Chapple,14.0
Rikki Clarke,105.0,66.0,55.0
Brian Close,359.0,299.0,256.0,209.0,205.0,135.0,102.0,75.0,33.0,1.0,0.0
Paul Collingwood,1240.0,1240.0,1210.0,1065.0,904.0,769.0,641.0,435.0,323.0,243.0,177.0,77.0
Alastair Cook,2209.0,2062.0,1818.0,1688.0,1425.0,1330.0,1200.0,1010.0,716.0,481.0,321.0,245.0,127.0
Geoff Cook,31.21,27.21,7.0
Nick Cook,84.0,53.0,39.0,26.0
Geoff Cope,20.5,0.0
Dominic Cork,304.0,252.0,227.0,194.0,158.0,99.0,67.0,11.0,11.0,0
Norman Cowans,89.0,67.0,46.0,36.0
Chris Cowdrey,89.0,84.0,38.0
Colin Cowdrey,2006.0,1980.0,1939.0,1885.0,1845.0,1745.0,1597.0,1581.0,1485.0,1366.0,1215.0,1087.0,905.0,812.0,657.0,497.0,416.0,262.0,181.0,102.0
John Crawley,640.0,605.0,505.0,461.0,305.0,222.0,110.0,38.0
Robert Croft,175.0,142.0,115.0,83.0,46.0,15.0
Sam Curran,49.040000000000006,32.38
Tom Curran,90.0,43.0,4.0
Basil D'Oliveira,693.0,643.0,526.0,469.0,355.0,197.0,88.0
Jamie Dalrymple,38.13,25.6
Steven Davies,156.0,114.0,27.0
Liam Dawson,89.0,79.0,66.0
Phillip DeFreitas,476.0,476.0,409.0,321.0,252.0,231.0,221.0,166.0,117.0,96.0,73.0,40.0
Joe Denly,161.0,92.0,72.0,67.0
Mike Denness,472.0,284.0,166.0,90.0,55.0
Jade Dernbach,24.0,19.0,17.0,5.0
Graham Dilley,243.0,219.0,191.0,174.0,157.0,155.0,124.0,116.0,60.0,38.0
Paul Downton,222.0,192.0,183.0,154.0,100.0,26.0,0
Ben Duckett,72.0,63.0
Mark Ealham,249.0,221.0,185.0,149.0,104.0,51.0
Phil Edmonds,343.0,319.0,299.0,250.0,202.0,159.0,95.0,68.0,18.0,13.0
John Edrich,1557.0,1481.0,1306.0,1206.0,1157.0,1027.0,912.0,757.0,593.0,571.0,468.0,158.0,38.0
Richard Ellison,101.0,65.0,41.0
Neil Fairbrother,664.0,583.0,527.0,470.0,409.0,390.0,307.0,232.0,119.0,86.0,32.0
Steven Finn,153.0,150.0,133.0,121.0,115.0,59.0,44.0,9.0
Matthew Fleming,30.16,14.0
Keith Fletcher,989.0,920.0,869.0,811.0,803.0,587.0,458.0,280.0,220.0,140.0,106.0,23.0
Andrew Flintoff,1056.0,982.0,904.0,815.0,745.0,643.0,476.0,334.0,197.0,151.0,67.0,17.0
Ben Foakes,98.25,69.25
James Foster,87.0,73.0,48.0
Neil Foster,191.0,171.0,132.0,98.0,59.0,42.0,34.0,10.0
Graeme Fowler,518.0,498.0,297.0,191.0,86.0
Paul Franks,4.0
Angus Fraser,208.0,193.0,161.0,156.0,129.0,119.0,91.0,53.0,29.0
Bruce French,134.0,87.0,28.0,7.0
Mike Gatting,1350.0,1233.0,1208.0,1127.0,1090.0,1008.0,858.0,675.0,468.0,332.0,251.0,175.0,79.0,23.0,17.0
Norman Gifford,63.0,63.0,38.0,22.0,5.0
Ashley Giles,326.0,299.0,240.0,188.0,136.0,91.0,63.0,26.0,16.0,0
Graham Gooch,2478.0,2431.0,2221.0,2088.0,1953.0,1779.0,1446.0,1310.0,1164.0,1022.0,839.0,643.0,516.0,363.0,240.0,157.0,63.0,31.0
Darren Gough,389.0,371.0,325.0,312.0,278.0,262.0,222.0,199.0,176.0,160.0,142.0,116.0,65.0
Ian Gould,12.91
David Gower,1981.0,1908.0,1785.0,1628.0,1522.0,1434.0,1362.0,1226.0,1011.0,838.0,680.0,566.0,412.0,314.0,114.0
Paul Grayson,6.0,0.0
Tony Greig,679.0,576.0,460.0,364.0,216.0,68.0
Harry Gurney,7.5
Alex Hales,990.0,908.0,761.0,651.0,480.0,371.0,255.0,161.0,62.0
John Hampshire,218.0,204.0,162.0,107.0
Steve Harmison,230.0,211.0,162.0,144.0,105.0,63.0,27.0,7.0
Frank Hayes,200.0,182.0,130.0,106.0
Dean Headley,74.0,56.0,25.0,3.0
Eddie Hemmings,216.0,215.0,164.0,126.0,118.0,114.0,19.0
Mike Hendrick,68.0,62.0,52.0,42.0,30.0,15.0,10.0,9.0,1.0
Graeme Hick,1122.0,1076.0,975.0,849.0,742.0,702.0,598.0,457.0,347.0,169.0,86.0
Matthew Hoggard,153.0,149.0,134.0,121.0,105.0,67.0,48.0,16.0,12.0
Adam Hollioake,210.0,164.0,81.0,15.0
Ben Hollioake,192.0,155.0,102.0,98.0,63.0
Nasser Hussain,1289.0,1186.0,1070.0,915.0,806.0,711.0,565.0,459.0,252.0,124.0,108.0,37.0,2.0
Alan Igglesden,20.0,2.0
Ray Illingworth,576.0,511.0,454.0,347.0,313.0,200.0,173.0,161.0,157.0,157.0,111.0,109.0,94.0,53.0,3.0
Richard Illingworth,70.0,67.0,39.0,27.0,13.0
Ronnie Irani,132.0,112.0,59.0,50.0,45.0
Robin Jackman,60.0,51.0,34.0,20.0,14.0,0
John Jameson,169.0,148.0,110.0,82.0
Paul Jarvis,67.0,51.0,29.0
Trevor Jesty,21.16
Geraint Jones,263.0,238.0,185.0,100.0
Simon Jones,88.0,68.0,44.0
Chris Jordan,110.0,110.0,94.0,88.0,73.0,52.0,14.0
Ed Joyce,898.0,782.0,727.0,567.0,455.0,412.0,296.0,208.0,120.0,13.0
Robert Key,384.0,374.0,291.0,70.0,52.0
Craig Kieswetter,253.0,229.0,179.0,107.0
Nick Knight,827.0,739.0,628.0,544.0,472.0,388.0,266.0,182.0,57.0
Alan Knott,1072.0,1002.0,993.0,858.0,742.0,636.0,549.0,478.0,386.0,270.0,197.0,101.0,28.0
Allan Lamb,1195.0,1053.0,962.0,823.0,698.0,585.0,508.0,446.0,365.0,255.0,118.0
Wayne Larkins,303.0,263.0,199.0,75.0,41.0,7.0
David Lawrence,44.0,38.0,4.0
John Lever,145.0,145.0,143.0,141.0,119.0,113.0,80.0,53.0
Peter Lever,119.0,113.0,99.0,99.0,90.0,2.0
Chris Lewis,446.0,430.0,399.0,359.0,284.0,167.0,97.0,32.0
Jon Lewis,44.0,27.0,7.0
Andy Lloyd,37.0
David Lloyd,306.0,305.0,271.0,222.0,8.0
Graham Lloyd,37.0,37.0,15.0
Alex Loudon,0.0
Jim Love,20.33
Mal Loye,20.28
Brian Luckhurst,419.0,405.0,378.0,336.0,240.0,131.0
Michael Lumb,244.0,138.0,85.0,35.0,33.0
Monte Lynch,2.66
Anthony McGrath,36.32,28.66
Darren Maddy,128.0,78.0,25.0,1.0
Sajid Mahmood,40.0,39.0,35.0,1.0
Dawid Malan,226.0,202.0,140.0
Devon Malcolm,108.0,96.0,95.0,66.0,48.0,35.0,31.0,24.0,9.0
Vic Marks,155.0,155.0,131.0,48.0,21.0,9.0
Peter Martin,75.0,72.0,52.0,29.0
Dimitri Mascarenhas,119.0,83.0,52.0
Matthew Maynard,109.0,106.0,65.0,30.0,10.0
Stuart Meaker,1.0,1.0
Geoff Miller,461.0,439.0,393.0,295.0,287.0,223.0,134.0,36.0
Eoin Morgan,1378.0,1275.0,1183.0,1076.0,1008.0,887.0,781.0,657.0,568.0,464.0,334.0,249.0,214.0,99.0
John Morris,36.5,27.5
Martyn Moxon,276.0,258.0,159.0,144.0,70.0
Alan Mullally,93.0,85.0,71.0,61.0,45.0,24.0
Phil Mustard,46.94,17.8
Paul Nixon,23.42
Chris Old,366.0,337.0,313.0,297.0,268.0,216.0,183.0,132.0,67.0,33.0
Graham Onions,21.0,21.0,17.0
Craig Overton,56.66,20.66
Monty Panesar,72.0,70.0,57.0,50.0,40.0,26.0
Stephen Parry,1.0,1.0
Samit Patel,254.0,212.0,168.0,101.0,31.0
Kevin Pietersen,1607.0,1601.0,1488.0,1302.0,1100.0,873.0,771.0,619.0,393.0,235.0,77.0
Liam Plunkett,352.0,343.0,296.0,270.0,248.0,204.0,149.0,129.0,129.0,85.0,56.0
Pat Pocock,119.0,115.0,93.0,86.0,63.0,30.0,25.0,13.0
Derek Pringle,380.0,374.0,333.0,288.0,258.0,231.0,192.0,180.0,117.0,104.0,58.0,47.0
Matt Prior,942.0,856.0,746.0,655.0,529.0,427.0,296.0,243.0,117.0,80.0,35.0
Neal Radford,20.0,12.0
Clive Radley,56.23
Mark Ramprakash,736.0,705.0,572.0,516.0,447.0,293.0,245.0,213.0,141.0,110.0,46.0,29.0
Derek Randall,904.0,885.0,721.0,638.0,512.0,487.0,337.0,262.0,88.0
Boyd Rankin,94.0,85.0,68.0,66.0,48.0,35.0,31.0,24.0,19.0,13.0,8.0,7.0
Adil Rashid,249.0,234.0,199.0,160.0,100.0,31.0
Chris Read,187.0,183.0,128.0,101.0,63.0,37.0
Dermot Reeve,143.0,108.0,92.0,59.0,0
Steve Rhodes,112.0,73.0,8.0
Jack Richards,200.0,186.0,136.0,3.0,0.0
Tim Robinson,638.0,626.0,556.0,390.0,335.0,160.0
Toby Roland-Jones,29.75
Graham Roope,240.0,171.0,133.0,56.0
Joe Root,1326.0,1204.0,1079.0,889.0,635.0,453.0,253.0,73.0
Brian Rose,161.0,151.0,81.0,54.0
Jason Roy,671.0,548.0,368.0,272.0,110.0,8.0
Jack Russell,672.0,640.0,638.0,514.0,423.0,361.0,325.0,279.0,224.0,96.0,2.0
Ian Salisbury,210.0,177.0,154.0,114.0,78.0,50.0
Owais Shah,523.0,425.0,353.0,246.0,158.0,119.0,62.0
Ajmal Shahzad,11.8,5.0
Ken Shuttleworth,13.3,4.5
Ryan Sidebottom,98.0,83.0,57.0,35.0,4.0
Chris Silverwood,36.0,26.0,26.0,19.0,13.0,1.0
Wilf Slack,15.5
Gladstone Small,165.0,160.0,145.0,101.0,42.0,35.0,21.0
Chris Smith,162.0,134.0,43.0
David Smith,52.0,47.0
Mike Smith,31.66,25.0
Neil Smith,20.0
Robin Smith,1110.0,1035.0,945.0,770.0,603.0,476.0,328.0,200.0,57.0
Jeremy Snape,69.0,62.0,24.0
John Snow,347.0,327.0,293.0,285.0,237.0,164.0,130.0,109.0,72.0,62.0,3.0
Vikram Solanki,383.0,340.0,296.0,230.0,130.0,24.0
David Steele,89.55,60.83
Graham Stevenson,71.0,56.0
Alec Stewart,1755.0,1683.0,1560.0,1484.0,1360.0,1265.0,1101.0,928.0,758.0,677.0,534.0,443.0,253.0,140.0,61.0
Ben Stokes,848.0,759.0,692.0,580.0,322.0,221.0,151.0,31.0
Olly Stone,0
Andrew Strauss,1315.0,1174.0,1016.0,862.0,693.0,516.0,420.0,292.0,140.0,3.0
Graeme Swann,307.0,273.0,217.0,181.0,148.0,63.0,34.0,0
Chris Tavaré,480.0,478.0,429.0,320.0,231.0,82.0
Bob Taylor,416.0,393.0,365.0,311.0,278.0,235.0,138.0,93.0,61.0,38.0,12.0,4.0
James Taylor,278.0,251.0,150.0,60.0,35.0,1.0
Les Taylor,0,0
Paul Taylor,17.0,17.0
Graham Thorpe,1517.0,1431.0,1312.0,1188.0,988.0,850.0,732.0,653.0,550.0,412.0,323.0,200.0,114.0
Fred Titmus,463.0,441.0,380.0,361.0,296.0,243.0,183.0,99.0,40.0,19.0
Roger Tolchard,67.0,67.0
Reece Topley,6.0,6.0
James Tredwell,119.0,111.0,81.0,59.0,53.0,37.0
Chris Tremlett,73.0,65.0,64.0,40.0,36.0,33.0,8.0
Marcus Trescothick,1051.0,930.0,736.0,604.0,385.0,224.0,87.0
Jonathan Trott,880.0,821.0,700.0,557.0,354.0,128.0,9.0
Jim Troughton,9.0
Alex Tudor,147.0,126.0,117.0,18.0
Phil Tufnell,94.0,87.0,85.0,78.0,72.0,53.0,44.0,40.0,38.0,16.0,10.0,2.0
Shaun Udal,68.0,54.0,21.0,10.0
Derek Underwood,337.0,324.0,311.0,268.0,255.0,232.0,201.0,174.0,131.0,111.0,105.0,83.0,81.0,59.0,14.0,12.0
Michael Vaughan,1145.0,1039.0,915.0,749.0,609.0,426.0,229.0,109.0,33.0
James Vince,299.0,256.0,180.0,97.0,46.0
Steve Watkin,23.0,19.0,6.0
Mike Watkinson,57.5,52.0
Alan Wells,9.0
Colin Wells,11.0
Vince Wells,20.14
Alex Wharf,8.0,8.0
James Whitaker,59.0,11.0
Craig White,489.0,454.0,360.0,239.0,146.0,108.0,74.0,51.0
David Willey,130.0,110.0,60.0,34.0,13.0
Peter Willey,424.0,353.0,317.0,215.0,115.0,51.0,45.0
Bob Willis,240.0,218.0,193.0,165.0,152.0,128.0,104.0,85.0,61.0,56.0,44.0,20.0,15.0
Chris Woakes,484.0,471.0,334.0,266.0,171.0,129.0,88.0,52.0,19.0
Barry Wood,325.0,247.0,221.0,187.0,110.0,90.0
Mark Wood,126.0,120.0,68.0,40.0,32.0
Bob Woolmer,444.0,423.0,377.0,240.0,158.0,9.0,9.0
Luke Wright,425.0,416.0,364.0,265.0,221.0,173.0,102.0,50.0
Michael Yardy,164.0,104.0,47.0,24.0
Najeeb Aamer,27.0,25.0,4.0
Zain Abbas,36.0,8.0
Tanwir Afzal,188.0,166.0,140.0,84.0,11.0
Irfan Ahmed,78.0,62.0,25.0
Nadeem Ahmed,49.0,40.0,33.0,19.0,9.0,3.0,1.0
Tanveer Ahmed,9.0,7.0,0.0
Skhawat Ali,36.0,8.0
Haseeb Amjad,57.0,47.0,42.0
James Atkinson,218.0,182.0,129.0,82.0,23.0
Waqas Barkat,91.0,73.0,63.0,59.0,32.0
Hussain Butt,4.0
Christopher Carter,77.0,74.0,31.0,15.0
Mark Chapman,239.0,202.0,162.0,38.0
Manoj Cheruparambil,15.0
Kyle Christie,0.0
Munir Dar,50.0,14.0
Tabarak Dar,60.0,36.0
Alexander French,12.0
Ilyas Gul,8.5
Afzaal Haider,22.0,22.0
Nasir Hameed,0.0
Babar Hayat,368.0,331.0,242.0,120.0,55.0
Aizaz Khan,169.0,142.0,123.0,79.0,42.0
Ehsan Khan,93.0,71.0,29.0
Khalid Khan,2.5
Nizakat Khan,332.0,240.0,147.0,53.0,24.0
Waqas Khan,62.0,27.0,19.0,0
Courtney Kruger,1.5
Sher Lama,0
Roy Lamsam,24.0,8.0
Cameron McAuslan,17.5
Scott McKechnie,51.33,40.0
Ishtiaq Muhammad,0
Ehsan Nawaz,20.0,11.0,0.0,0.0
Anshuman Rath,433.0,348.0,205.0,108.0,55.0
Kinchit Shah,105.0,79.0,50.0,16.0
Rahul Sharma,5.5
Simandeep Singh,0.0
Tim Smart,17.0
Ankur Vasishta,12.0
Shahid Wasif,43.32,33.32,17.66
Varun Aaron,19.0,15.0,6.0
Abid Ali,467.0,397.0,326.0,285.0,227.0,177.0,114.0,33.0
Khaleel Ahmed,10.0,4.0
Mohinder Amarnath,1252.0,1164.0,1062.0,973.0,835.0,719.0,618.0,498.0,389.0,288.0,202.0,102.0,17.0,16.0
Surinder Amarnath,249.0,187.0,124.0
Pravin Amre,252.0,236.0,158.0,55.0
Salil Ankola,18.0,9.0,9.0,9.0,7.0
Arshad Ayub,126.0,120.0,88.0,57.0
Bharat Arun,17.5,10.0
Ravichandran Ashwin,689.0,651.0,597.0,479.0,421.0,356.0,232.0,141.0,38.0
Kirti Azad,149.0,119.0,80.0,59.0,29.0
Mohammad Azharuddin,2206.0,2104.0,2017.0,1854.0,1728.0,1565.0,1475.0,1323.0,1141.0,1035.0,981.0,789.0,680.0,572.0,431.0,232.0,110.0
Hemang Badani,313.0,253.0,212.0,177.0,77.0
Subramaniam Badrinath,126.0,83.0,27.0
Sairaj Bahutule,43.0,32.0,11.0,0.0
Lakshmipathy Balaji,63.0,63.0,56.0,25.0,4.0,0
Subroto Banerjee,32.5,13.0
Sanjay Bangar,148.0,145.0,136.0,36.0
Atul Bedade,22.57
Bishan Singh Bedi,231.0,218.0,200.0,174.0,124.0,110.0,96.0,91.0,82.0,62.0,42.0,20.0,5.0
Amit Bhandari,0.0,0.0
Vijay Bharadwaj,47.0,47.0,41.0
Roger Binny,409.0,357.0,317.0,279.0,222.0,139.0,123.0,88.0,46.0
Stuart Binny,155.0,155.0,78.0
Gopal Bose,13.0
Jasprit Bumrah,22.0,16.0,10.0,0.0
Yuzvendra Chahal,33.0,15.0,3.0,0
Deepak Chahar,12.0
Bhagwat Chandrasekhar,91.0,91.0,87.0,81.0,61.0,60.0,53.0,50.0,49.0,45.0,23.0,20.0,16.0
V. B. Chandrasekhar,23.25,18.25
Utpal Chatterjee,6.0
Chetan Chauhan,464.0,367.0,321.0,237.0,144.0,56.0,34.0
Rajesh Chauhan,77.0,74.0,42.0,41.0,15.0
Piyush Chawla,29.0,28.0,20.0,20.0,14.0,1.0
Vijay Dahiya,34.63,15.88
Shiv Sunder Das,299.0,194.0,110.0
Deep Dasgupta,44.34,31.09
Noel David,0
Kapil Dev,1575.0,1522.0,1456.0,1327.0,1283.0,1173.0,1118.0,1009.0,922.0,759.0,681.0,621.0,446.0,330.0,271.0,187.0,61.0
Pankaj Dharmani,8.0
Rishi Dhawan,13.0
Shikhar Dhawan,1112.0,969.0,842.0,652.0,526.0,353.0,238.0,51.0,0.0
Sameer Dighe,130.0,36.0
Ashok Dinda,41.0,38.0,35.0,19.0
Dilip Doshi,57.0,43.0,36.0,29.0,20.0
Farokh Engineer,832.0,778.0,692.0,571.0,496.0,437.0,360.0,297.0,188.0,98.0,33.0
Faiz Fazal,0
Anshuman Gaekwad,712.0,700.0,626.0,425.0,323.0,236.0,197.0,116.0,36.0
Gautam Gambhir,1282.0,1232.0,1214.0,1162.0,1060.0,963.0,825.0,658.0,452.0,351.0,313.0,210.0,71.0
Devang Gandhi,42.92,33.42
Dodda Ganesh,5.8
Rohan Gavaskar,18.87
